customer_id,driver_age,region,tenure_years,prior_claims
C105128,65,Montreal,1.5,0
C105129,72,Halifax,3.0,0
C105130,32,Calgary,4.5,1
C105131,38,Vancouver,0.8,0
C105132,37,Montreal,0.6,0
C105133,34,Vancouver,6.8,0
C105134,70,Toronto,4.4,0
C105135,69,Montreal,12.5,0
C105136,37,Montreal,4.1,0
C105137,52,Calgary,6.9,0
C105138,62,Ottawa,1.1,0
C105139,45,Halifax,1.2,1
C105140,36,Toronto,5.6,0
C105141,31,Halifax,6.3,0
C105142,54,Ottawa,0.9,0
C105143,26,Ottawa,6.2,3
C105144,36,Calgary,4.6,1
C105145,34,Montreal,4.1,0
C105146,26,Ottawa,16.1,0
C105147,39,Vancouver,6.6,2
C105148,38,Calgary,2.5,1
C105149,29,Toronto,0.4,0
C105150,68,Toronto,2.8,0
C105151,54,Montreal,11.6,1
C105152,41,Vancouver,0.9,0
C105153,58,Montreal,3.6,0
C105154,64,Halifax,1.3,0
C105155,70,Toronto,11.9,1
C105156,32,Toronto,2.9,0
C105157,58,Montreal,1.9,0
C105158,38,Toronto,1.1,0
C105159,44,Montreal,0.3,0
C105160,32,Calgary,1.0,0
C105161,41,Halifax,2.3,0
C105162,58,Toronto,8.4,0
C105163,78,Montreal,0.0,0
C105164,39,Ottawa,11.3,0
C105165,29,Montreal,0.7,1
C105166,84,Calgary,5.3,0
C105167,31,Vancouver,2.4,1
C105168,23,Ottawa,10.1,1
C105169,33,Toronto,2.6,0
C105170,21,Halifax,1.6,0
C105171,63,Halifax,1.4,2
C105172,31,Toronto,3.7,1
C105173,27,Vancouver,0.3,0
C105174,43,Montreal,18.9,0
C105175,78,Toronto,9.3,0
C105176,49,Halifax,3.1,0
C105177,26,Toronto,3.4,0
C105178,90,Montreal,1.0,0
C105179,47,Toronto,6.6,0
C105180,60,Vancouver,2.1,0
C105181,24,Ottawa,2.7,0
C105182,90,Vancouver,5.2,0
C105183,35,Calgary,5.7,0
C105184,24,Toronto,5.3,0
C105185,45,Calgary,0.8,0
C105186,60,Montreal,4.4,0
C105187,52,Montreal,2.2,0
C105188,52,Vancouver,10.9,0
C105189,50,Halifax,0.5,0
C105190,43,Calgary,6.1,0
C105191,24,Calgary,15.2,0
C105192,38,Montreal,0.8,0
C105193,36,Toronto,9.4,1
C105194,70,Vancouver,14.7,0
C105195,63,Calgary,26.2,1
C105196,34,Calgary,3.8,0
C105197,56,Vancouver,3.7,0
C105198,40,Montreal,4.8,1
C105199,23,Toronto,8.7,0
C105200,20,Toronto,9.0,0
C105201,53,Calgary,7.7,0
C105202,28,Halifax,3.4,0
C105203,28,Vancouver,2.5,1
C105204,31,Calgary,0.7,0
C105205,53,Calgary,1.5,1
C105206,63,Toronto,6.2,0
C105207,62,Toronto,4.7,0
C105208,23,Toronto,2.0,1
C105209,31,Halifax,4.1,0
C105210,29,Toronto,7.9,0
C105211,53,Vancouver,3.1,0
C105212,31,Montreal,2.4,0
C105213,39,Calgary,16.6,0
C105214,55,Toronto,1.3,2
C105215,42,Halifax,1.1,0
C105216,46,Montreal,3.2,0
C105217,38,Halifax,1.7,0
C105218,60,Vancouver,2.6,0
C105219,63,Montreal,8.2,1
C105220,50,Calgary,17.3,0
C105221,63,Vancouver,0.4,1
C105222,90,Toronto,1.1,1
C105223,55,Calgary,8.1,2
C105224,40,Vancouver,11.3,0
C105225,47,Vancouver,4.6,0
C105226,66,Calgary,0.3,1
C105227,35,Calgary,6.7,2
C105228,34,Montreal,4.7,0
C105229,47,Montreal,4.3,0
C105230,40,Toronto,12.3,0
C105231,29,Vancouver,4.3,0
C105232,44,Montreal,2.7,0
C105233,72,Toronto,30.7,0
C105234,49,Ottawa,3.1,0
C105235,28,Toronto,0.1,0
C105236,53,Toronto,2.1,0
C105237,37,Ottawa,18.3,0
C105238,90,Calgary,6.3,1
C105239,51,Ottawa,5.6,0
C105240,33,Montreal,2.3,2
C105241,54,Vancouver,2.7,1
C105242,45,Halifax,1.5,1
C105243,69,Montreal,8.5,0
C105244,34,Toronto,13.8,1
C105245,51,Toronto,2.0,0
C105246,24,Halifax,5.5,1
C105247,43,Montreal,7.1,0
C105248,27,Vancouver,3.8,0
C105249,44,Vancouver,5.9,1
C105250,48,Halifax,1.6,0
C105251,50,Montreal,1.6,0
C105252,34,Vancouver,1.5,0
C105253,43,Halifax,2.5,0
C105254,65,Toronto,2.1,0
C105255,82,Vancouver,0.3,0
C105256,44,Toronto,7.9,1
C105257,66,Montreal,11.3,0
C105258,30,Toronto,0.4,0
C105259,36,Montreal,16.4,0
C105260,46,Toronto,11.9,0
C105261,40,Ottawa,3.4,0
C105262,39,Montreal,1.4,0
C105263,63,Montreal,1.2,0
C105264,29,Calgary,8.3,0
C105265,30,Halifax,0.9,1
C105266,26,Montreal,3.0,0
C105267,47,Toronto,5.0,0
C105268,37,Toronto,8.2,1
C105269,60,Ottawa,2.1,0
C105270,45,Ottawa,0.5,0
C105271,34,Montreal,7.5,0
C105272,32,Toronto,1.5,0
C105273,21,Vancouver,9.8,0
C105274,39,Calgary,2.9,0
C105275,27,Montreal,19.7,0
C105276,63,Toronto,1.3,0
C105277,36,Montreal,4.4,1
C105278,25,Calgary,12.7,0
C105279,69,Halifax,1.1,1
C105280,39,Toronto,1.2,0
C105281,53,Halifax,0.6,1
C105282,34,Montreal,4.8,1
C105283,70,Calgary,5.4,1
C105284,31,Ottawa,9.8,1
C105285,37,Vancouver,6.1,0
C105286,23,Toronto,3.6,0
C105287,69,Montreal,6.7,0
C105288,32,Ottawa,3.7,0
C105289,47,Vancouver,14.3,0
C105290,50,Montreal,1.7,0
C105291,64,Vancouver,0.8,0
C105292,46,Montreal,2.8,0
C105293,40,Toronto,4.6,0
C105294,61,Ottawa,2.6,1
C105295,49,Montreal,0.6,0
C105296,38,Montreal,17.5,2
C105297,71,Montreal,5.6,0
C105298,51,Halifax,1.5,0
C105299,27,Toronto,1.3,0
C105300,77,Toronto,4.4,1
C105301,34,Montreal,1.2,0
C105302,64,Toronto,3.4,0
C105303,25,Toronto,5.2,0
C105304,61,Toronto,1.1,1
C105305,27,Toronto,1.4,1
C105306,45,Calgary,6.9,0
C105307,50,Toronto,1.2,1
C105308,38,Montreal,9.2,1
C105309,42,Calgary,9.4,0
C105310,29,Toronto,8.7,0
C105311,58,Toronto,4.8,1
C105312,46,Halifax,1.9,1
C105313,31,Vancouver,4.3,0
C105314,47,Calgary,5.5,1
C105315,47,Vancouver,3.5,0
C105316,43,Halifax,23.9,0
C105317,21,Toronto,0.3,1
C105318,36,Toronto,13.6,0
C105319,58,Ottawa,7.0,1
C105320,52,Toronto,11.1,0
C105321,51,Vancouver,9.3,1
C105322,46,Toronto,0.1,0
C105323,61,Montreal,4.6,1
C105324,34,Calgary,6.2,0
C105325,31,Vancouver,2.9,0
C105326,86,Vancouver,1.3,1
C105327,32,Toronto,10.6,0
C105328,27,Montreal,4.2,0
C105329,38,Calgary,6.7,0
C105330,44,Toronto,4.1,0
C105331,61,Vancouver,14.8,0
C105332,36,Vancouver,6.4,1
C105333,36,Montreal,0.4,0
C105334,42,Montreal,3.7,0
C105335,34,Ottawa,0.8,1
C105336,25,Montreal,5.9,0
C105337,27,Toronto,12.0,0
C105338,68,Halifax,0.5,0
C105339,55,Toronto,0.0,1
C105340,41,Ottawa,0.9,0
C105341,52,Toronto,0.6,1
C105342,56,Montreal,2.7,0
C105343,33,Vancouver,2.0,0
C105344,29,Toronto,1.9,2
C105345,65,Calgary,0.5,0
C105346,21,Montreal,5.0,0
C105347,52,Vancouver,4.1,0
C105348,45,Ottawa,12.5,0
C105349,62,Vancouver,0.5,0
C105350,53,Montreal,0.6,0
C105351,51,Montreal,6.8,0
C105352,30,Toronto,3.2,0
C105353,57,Halifax,8.3,1
C105354,49,Vancouver,4.0,1
C105355,31,Vancouver,2.8,0
C105356,45,Montreal,0.1,0
C105357,28,Montreal,2.9,2
C105358,39,Toronto,6.0,0
C105359,90,Toronto,4.7,0
C105360,29,Montreal,4.6,0
C105361,25,Toronto,2.3,0
C105362,27,Toronto,5.9,1
C105363,39,Vancouver,0.1,1
C105364,54,Montreal,7.1,0
C105365,42,Montreal,1.7,0
C105366,26,Ottawa,3.5,1
C105367,54,Vancouver,1.4,0
C105368,23,Toronto,25.6,0
C105369,27,Ottawa,5.9,0
C105370,34,Vancouver,4.3,0
C105371,64,Vancouver,8.8,0
C105372,43,Halifax,0.7,1
C105373,44,Toronto,2.7,2
C105374,26,Vancouver,3.0,0
C105375,35,Montreal,5.8,0
C105376,60,Toronto,4.1,0
C105377,48,Montreal,2.8,1
C105378,55,Montreal,4.6,0
C105379,41,Toronto,0.7,0
C105380,60,Vancouver,3.5,0
C105381,26,Montreal,4.9,0
C105382,39,Montreal,8.2,0
C105383,51,Toronto,3.4,1
C105384,24,Montreal,15.1,1
C105385,20,Montreal,5.5,0
C105386,86,Montreal,14.8,0
C105387,43,Calgary,5.4,0
C105388,23,Halifax,0.3,0
C105389,43,Toronto,3.4,0
C105390,27,Montreal,7.2,0
C105391,30,Ottawa,20.8,0
C105392,65,Vancouver,2.9,0
C105393,34,Halifax,11.6,0
C105394,34,Calgary,15.2,1
C105395,27,Calgary,1.3,0
C105396,36,Toronto,6.6,1
C105397,44,Montreal,7.4,1
C105398,34,Vancouver,0.4,1
C105399,90,Vancouver,4.0,1
C105400,29,Ottawa,0.4,0
C105401,28,Halifax,1.4,0
C105402,36,Toronto,0.9,1
C105403,90,Montreal,6.0,0
C105404,55,Ottawa,0.1,0
C105405,34,Ottawa,4.0,0
C105406,34,Ottawa,4.4,1
C105407,28,Vancouver,4.3,0
C105408,36,Halifax,6.9,0
C105409,38,Montreal,4.3,1
C105410,54,Toronto,1.8,0
C105411,49,Toronto,0.0,0
C105412,35,Montreal,4.4,0
C105413,75,Ottawa,0.5,0
C105414,32,Montreal,5.5,0
C105415,25,Vancouver,1.4,0
C105416,45,Montreal,0.0,1
C105417,63,Calgary,27.8,1
C105418,41,Toronto,1.0,0
C105419,26,Vancouver,2.6,1
C105420,44,Toronto,3.6,2
C105421,46,Montreal,4.7,0
C105422,48,Montreal,10.6,0
C105423,44,Vancouver,1.4,1
C105424,67,Vancouver,8.8,0
C105425,28,Halifax,1.1,1
C105426,19,Halifax,4.9,0
C105427,23,Montreal,0.7,0
C105428,26,Toronto,0.0,0
C105429,58,Toronto,1.9,0
C105430,36,Toronto,0.4,0
C105431,78,Toronto,4.5,0
C105432,27,Halifax,2.9,0
C105433,77,Halifax,24.0,2
C105434,30,Toronto,2.9,0
C105435,38,Calgary,2.5,1
C105436,23,Ottawa,9.2,3
C105437,72,Montreal,1.5,0
C105438,40,Ottawa,0.7,0
C105439,90,Halifax,3.2,0
C105440,64,Halifax,4.7,0
C105441,38,Calgary,1.4,0
C105442,31,Montreal,7.3,0
C105443,59,Toronto,20.0,0
C105444,42,Halifax,15.4,0
C105445,31,Montreal,2.2,0
C105446,43,Montreal,0.3,0
C105447,22,Montreal,7.2,0
C105448,48,Vancouver,9.9,1
C105449,52,Toronto,0.1,1
C105450,27,Ottawa,1.0,1
C105451,68,Vancouver,7.3,1
C105452,61,Montreal,6.8,1
C105453,47,Montreal,4.2,0
C105454,29,Vancouver,0.3,0
C105455,54,Ottawa,2.2,0
C105456,36,Halifax,2.8,0
C105457,45,Ottawa,0.7,1
C105458,56,Montreal,4.5,1
C105459,25,Ottawa,2.6,0
C105460,23,Vancouver,5.9,1
C105461,35,Vancouver,0.1,0
C105462,90,Calgary,5.3,0
C105463,90,Montreal,16.4,1
C105464,48,Vancouver,0.1,0
C105465,62,Calgary,9.9,0
C105466,41,Montreal,18.5,1
C105467,43,Calgary,21.0,0
C105468,38,Montreal,1.1,0
C105469,65,Vancouver,2.6,0
C105470,78,Ottawa,9.2,1
C105471,43,Toronto,5.2,1
C105472,43,Toronto,6.7,0
C105473,39,Vancouver,1.1,0
C105474,79,Toronto,4.6,1
C105475,58,Toronto,4.8,0
C105476,29,Calgary,1.9,1
C105477,89,Toronto,2.3,0
C105478,20,Vancouver,2.3,1
C105479,75,Toronto,2.4,2
C105480,63,Toronto,1.7,0
C105481,43,Montreal,1.1,1
C105482,42,Halifax,7.5,0
C105483,40,Vancouver,2.3,0
C105484,29,Montreal,14.3,0
C105485,86,Montreal,3.2,0
C105486,42,Vancouver,22.8,0
C105487,29,Vancouver,2.0,0
C105488,83,Montreal,1.5,0
C105489,50,Toronto,8.2,1
C105490,51,Vancouver,11.0,0
C105491,90,Calgary,2.6,2
C105492,54,Ottawa,1.8,0
C105493,33,Vancouver,0.7,0
C105494,54,Calgary,6.8,0
C105495,30,Vancouver,6.8,1
C105496,35,Vancouver,1.5,0
C105497,47,Vancouver,12.1,1
C105498,61,Toronto,4.6,0
C105499,34,Halifax,3.4,0
C105500,39,Montreal,3.7,0
C105501,39,Vancouver,0.9,0
C105502,66,Vancouver,10.1,0
C105503,42,Ottawa,2.1,0
C105504,89,Toronto,5.0,0
C105505,35,Halifax,2.7,0
C105506,34,Toronto,17.0,0
C105507,75,Toronto,0.2,0
C105508,53,Ottawa,2.3,0
C105509,90,Toronto,5.6,0
C105510,73,Vancouver,3.1,1
C105511,27,Montreal,4.4,0
C105512,42,Halifax,0.5,0
C105513,47,Ottawa,9.1,0
C105514,46,Montreal,0.7,0
C105515,40,Ottawa,4.7,0
C105516,46,Toronto,3.7,0
C105517,47,Vancouver,1.9,2
C105518,34,Calgary,1.9,0
C105519,65,Calgary,5.2,0
C105520,84,Calgary,2.2,0
C105521,56,Ottawa,15.4,0
C105522,49,Vancouver,2.4,1
C105523,41,Halifax,6.6,1
C105524,47,Toronto,0.1,1
C105525,49,Montreal,1.2,0
C105526,29,Ottawa,16.8,0
C105527,64,Montreal,1.9,0
C105528,36,Montreal,2.7,0
C105529,77,Ottawa,11.4,0
C105530,45,Vancouver,12.2,2
C105531,64,Toronto,0.0,0
C105532,56,Toronto,2.8,2
C105533,27,Montreal,0.7,0
C105534,73,Montreal,2.0,0
C105535,32,Toronto,2.0,0
C105536,35,Ottawa,6.4,1
C105537,36,Montreal,1.4,0
C105538,24,Ottawa,0.2,0
C105539,46,Halifax,0.6,0
C105540,66,Montreal,9.9,0
C105541,76,Halifax,1.9,0
C105542,40,Toronto,2.4,0
C105543,42,Calgary,7.7,0
C105544,58,Halifax,1.9,0
C105545,40,Ottawa,2.0,2
C105546,69,Toronto,0.6,1
C105547,41,Toronto,5.3,0
C105548,30,Montreal,13.6,0
C105549,46,Halifax,3.3,1
C105550,25,Toronto,11.7,1
C105551,46,Vancouver,1.3,1
C105552,50,Montreal,4.5,2
C105553,32,Montreal,6.8,0
C105554,49,Montreal,4.5,0
C105555,38,Montreal,4.7,1
C105556,32,Vancouver,5.1,0
C105557,25,Montreal,2.3,0
C105558,26,Montreal,1.8,0
C105559,80,Vancouver,6.1,0
C105560,38,Montreal,0.6,0
C105561,49,Calgary,3.5,1
C105562,39,Vancouver,0.3,1
C105563,81,Vancouver,3.0,0
C105564,32,Toronto,1.9,1
C105565,44,Toronto,3.9,0
C105566,35,Ottawa,2.2,1
C105567,64,Ottawa,6.8,0
C105568,49,Toronto,1.9,1
C105569,43,Montreal,5.4,0
C105570,27,Montreal,10.5,0
C105571,90,Calgary,1.9,0
C105572,40,Toronto,8.0,0
C105573,30,Halifax,15.5,0
C105574,25,Toronto,0.2,0
C105575,26,Halifax,2.2,0
C105576,43,Toronto,14.2,2
C105577,64,Montreal,18.9,0
C105578,48,Toronto,3.6,0
C105579,25,Toronto,0.3,1
C105580,43,Halifax,1.1,0
C105581,73,Montreal,11.6,0
C105582,37,Toronto,17.2,0
C105583,48,Halifax,0.2,1
C105584,38,Toronto,0.7,0
C105585,52,Toronto,7.1,0
C105586,31,Toronto,0.2,1
C105587,19,Montreal,10.9,0
C105588,28,Halifax,3.2,2
C105589,35,Toronto,1.0,0
C105590,41,Calgary,11.2,2
C105591,36,Montreal,9.0,0
C105592,36,Toronto,1.3,0
C105593,64,Calgary,3.1,0
C105594,29,Calgary,3.5,0
C105595,43,Vancouver,3.5,0
C105596,25,Toronto,5.2,1
C105597,56,Toronto,5.5,1
C105598,47,Calgary,4.5,0
C105599,90,Vancouver,15.6,1
C105600,29,Montreal,2.4,0
C105601,83,Toronto,1.8,0
C105602,30,Ottawa,0.5,0
C105603,37,Toronto,1.4,0
C105604,26,Calgary,2.2,2
C105605,90,Calgary,16.9,0
C105606,50,Toronto,6.5,0
C105607,50,Vancouver,0.1,1
C105608,31,Vancouver,5.0,0
C105609,21,Vancouver,0.9,0
C105610,36,Halifax,13.8,1
C105611,34,Vancouver,3.7,0
C105612,23,Toronto,4.2,0
C105613,37,Montreal,0.3,0
C105614,43,Vancouver,2.2,0
C105615,51,Montreal,3.9,0
C105616,21,Ottawa,0.3,0
C105617,27,Toronto,7.7,0
C105618,31,Toronto,9.5,0
C105619,66,Toronto,4.0,1
C105620,65,Ottawa,0.4,0
C105621,49,Calgary,0.1,0
C105622,37,Vancouver,4.4,0
C105623,68,Montreal,3.7,0
C105624,46,Halifax,8.3,1
C105625,66,Halifax,3.9,0
C105626,50,Montreal,4.6,0
C105627,24,Calgary,7.7,1
C105628,21,Halifax,0.3,0
C105629,36,Montreal,8.2,0
C105630,60,Montreal,1.8,0
C105631,34,Vancouver,1.6,0
C105632,74,Montreal,6.7,0
C105633,57,Ottawa,1.4,1
C105634,71,Vancouver,0.7,1
C105635,36,Toronto,8.9,0
C105636,29,Montreal,9.0,0
C105637,28,Calgary,1.5,0
C105638,52,Toronto,3.4,0
C105639,24,Montreal,2.3,1
C105640,24,Toronto,3.0,0
C105641,33,Ottawa,4.3,0
C105642,46,Toronto,4.5,1
C105643,31,Toronto,8.4,0
C105644,65,Ottawa,0.6,1
C105645,71,Toronto,6.2,0
C105646,20,Calgary,10.9,0
C105647,50,Montreal,4.0,0
C105648,34,Ottawa,1.5,0
C105649,61,Toronto,7.1,0
C105650,51,Toronto,6.5,1
C105651,45,Toronto,0.7,0
C105652,40,Halifax,7.1,0
C105653,24,Ottawa,7.8,0
C105654,90,Montreal,6.0,1
C105655,27,Toronto,4.1,0
C105656,83,Toronto,6.8,1
C105657,55,Toronto,10.6,0
C105658,34,Toronto,4.5,1
C105659,33,Halifax,18.1,0
C105660,24,Toronto,2.1,0
C105661,42,Halifax,10.0,0
C105662,24,Toronto,8.8,1
C105663,67,Ottawa,8.1,0
C105664,47,Montreal,4.8,1
C105665,41,Toronto,5.4,0
C105666,43,Ottawa,0.2,0
C105667,47,Toronto,4.0,0
C105668,37,Ottawa,2.3,0
C105669,39,Calgary,4.5,0
C105670,88,Halifax,0.1,0
C105671,64,Ottawa,0.4,0
C105672,54,Toronto,4.9,1
C105673,34,Montreal,4.8,1
C105674,22,Calgary,5.0,1
C105675,51,Montreal,1.4,0
C105676,43,Vancouver,9.3,1
C105677,38,Toronto,1.7,0
C105678,41,Calgary,12.4,0
C105679,27,Montreal,3.5,0
C105680,30,Toronto,2.2,1
C105681,64,Halifax,6.3,0
C105682,21,Ottawa,3.4,0
C105683,60,Montreal,4.9,0
C105684,75,Toronto,22.7,0
C105685,51,Calgary,10.3,1
C105686,50,Toronto,0.2,0
C105687,30,Vancouver,0.3,1
C105688,31,Ottawa,6.6,0
C105689,36,Montreal,16.5,1
C105690,26,Montreal,3.0,0
C105691,30,Toronto,0.8,0
C105692,43,Montreal,7.4,0
C105693,35,Vancouver,0.8,1
C105694,45,Toronto,1.1,1
C105695,64,Halifax,0.8,0
C105696,45,Calgary,2.7,0
C105697,50,Toronto,0.4,1
C105698,24,Vancouver,6.1,0
C105699,63,Montreal,0.5,0
C105700,24,Montreal,6.5,0
C105701,34,Vancouver,9.6,0
C105702,28,Toronto,6.5,1
C105703,22,Toronto,7.6,0
C105704,44,Toronto,0.5,0
C105705,52,Toronto,2.5,0
C105706,76,Calgary,5.4,2
C105707,46,Halifax,0.4,1
C105708,30,Calgary,0.3,0
C105709,34,Halifax,0.4,0
C105710,23,Vancouver,6.1,0
C105711,36,Montreal,5.3,2
C105712,41,Ottawa,11.4,0
C105713,51,Toronto,8.9,1
C105714,57,Toronto,0.3,1
C105715,50,Halifax,5.6,0
C105716,29,Calgary,2.7,0
C105717,27,Halifax,5.0,0
C105718,55,Toronto,3.3,0
C105719,22,Ottawa,1.8,0
C105720,90,Toronto,1.9,1
C105721,31,Montreal,6.5,0
C105722,67,Halifax,12.2,0
C105723,33,Montreal,2.2,0
C105724,53,Calgary,4.9,0
C105725,27,Halifax,0.3,0
C105726,42,Ottawa,7.5,0
C105727,23,Toronto,0.7,0
C105728,47,Toronto,2.4,1
C105729,27,Halifax,4.4,0
C105730,28,Vancouver,6.5,1
C105731,35,Vancouver,6.2,0
C105732,38,Toronto,8.1,0
C105733,51,Toronto,4.9,0
C105734,49,Halifax,3.6,0
C105735,44,Montreal,9.2,1
C105736,60,Ottawa,12.8,1
C105737,48,Toronto,10.2,0
C105738,50,Toronto,1.9,0
C105739,28,Vancouver,0.5,2
C105740,62,Ottawa,3.5,1
C105741,59,Montreal,6.1,1
C105742,45,Montreal,7.8,0
C105743,58,Vancouver,0.5,1
C105744,41,Toronto,0.1,1
C105745,78,Montreal,1.6,0
C105746,43,Vancouver,2.5,0
C105747,40,Toronto,2.0,0
C105748,48,Vancouver,1.1,0
C105749,86,Toronto,0.1,1
C105750,33,Calgary,6.1,1
C105751,47,Ottawa,12.0,0
C105752,34,Ottawa,0.4,0
C105753,40,Calgary,2.7,1
C105754,30,Vancouver,11.3,1
C105755,49,Montreal,6.9,0
C105756,42,Montreal,1.0,1
C105757,57,Toronto,5.6,0
C105758,64,Calgary,2.1,0
C105759,69,Toronto,1.6,0
C105760,35,Montreal,4.6,1
C105761,49,Vancouver,2.7,0
C105762,71,Calgary,1.1,0
C105763,30,Montreal,1.8,0
C105764,43,Montreal,4.8,1
C105765,31,Vancouver,23.4,1
C105766,85,Halifax,0.7,0
C105767,70,Calgary,9.1,0
C105768,52,Toronto,6.8,1
C105769,52,Ottawa,1.6,0
C105770,32,Toronto,6.6,0
C105771,74,Montreal,0.7,1
C105772,37,Toronto,15.9,0
C105773,33,Montreal,11.0,0
C105774,66,Vancouver,1.6,0
C105775,36,Vancouver,0.4,0
C105776,33,Ottawa,1.3,0
C105777,58,Vancouver,9.9,0
C105778,27,Toronto,2.8,0
C105779,52,Vancouver,1.2,0
C105780,44,Calgary,5.0,0
C105781,56,Vancouver,4.3,1
C105782,50,Montreal,5.3,0
C105783,90,Vancouver,17.7,0
C105784,45,Vancouver,13.4,0
C105785,36,Montreal,8.2,0
C105786,42,Ottawa,6.5,0
C105787,50,Toronto,2.0,0
C105788,83,Toronto,5.2,2
C105789,54,Calgary,15.5,0
C105790,31,Ottawa,0.6,0
C105791,90,Calgary,4.9,0
C105792,63,Montreal,4.0,0
C105793,31,Halifax,1.1,0
C105794,28,Montreal,1.2,1
C105795,27,Montreal,4.2,1
C105796,41,Vancouver,0.3,0
C105797,42,Montreal,9.8,0
C105798,33,Vancouver,2.4,0
C105799,26,Halifax,0.9,0
C105800,28,Toronto,6.4,0
C105801,54,Toronto,0.4,1
C105802,37,Montreal,5.9,0
C105803,29,Vancouver,0.3,0
C105804,44,Calgary,10.8,1
C105805,47,Halifax,8.5,1
C105806,49,Calgary,1.4,0
C105807,43,Halifax,0.2,0
C105808,40,Toronto,4.9,1
C105809,68,Toronto,0.2,1
C105810,29,Montreal,13.9,0
C105811,38,Ottawa,5.6,0
C105812,23,Toronto,1.9,0
C105813,37,Toronto,14.4,0
C105814,45,Montreal,4.4,0
C105815,58,Montreal,15.7,1
C105816,23,Calgary,3.3,1
C105817,44,Halifax,3.2,1
C105818,89,Toronto,1.5,0
C105819,51,Vancouver,0.2,0
C105820,27,Toronto,4.5,1
C105821,37,Toronto,2.5,0
C105822,51,Montreal,1.4,0
C105823,33,Vancouver,7.7,0
C105824,46,Vancouver,8.1,0
C105825,45,Calgary,6.5,0
C105826,41,Ottawa,14.2,0
C105827,26,Toronto,4.0,0
C105828,32,Calgary,2.7,0
C105829,90,Calgary,2.8,0
C105830,36,Toronto,2.1,0
C105831,37,Montreal,3.6,0
C105832,37,Toronto,1.4,0
C105833,58,Toronto,0.5,0
C105834,38,Montreal,12.3,0
C105835,41,Toronto,1.2,0
C105836,44,Halifax,0.2,0
C105837,60,Halifax,1.1,0
C105838,41,Vancouver,3.6,0
C105839,43,Calgary,2.1,0
C105840,34,Halifax,2.9,0
C105841,47,Montreal,0.3,1
C105842,52,Vancouver,2.8,0
C105843,54,Calgary,4.1,0
C105844,86,Halifax,4.7,0
C105845,31,Ottawa,5.9,0
C105846,42,Toronto,2.8,0
C105847,38,Calgary,4.7,3
C105848,79,Toronto,12.0,1
C105849,55,Toronto,7.9,0
C105850,24,Vancouver,3.5,2
C105851,33,Calgary,0.5,1
C105852,36,Toronto,1.6,0
C105853,25,Montreal,16.0,0
C105854,43,Calgary,3.1,0
C105855,34,Toronto,1.5,1
C105856,88,Ottawa,0.6,0
C105857,47,Montreal,3.6,0
C105858,36,Vancouver,5.0,0
C105859,29,Toronto,6.8,0
C105860,40,Halifax,3.1,0
C105861,76,Halifax,5.3,1
C105862,38,Toronto,1.8,2
C105863,41,Calgary,1.0,0
C105864,64,Ottawa,4.4,0
C105865,46,Toronto,1.5,1
C105866,57,Vancouver,1.3,2
C105867,48,Ottawa,2.3,2
C105868,47,Vancouver,8.5,1
C105869,24,Halifax,0.6,0
C105870,28,Toronto,4.6,0
C105871,44,Halifax,4.7,1
C105872,30,Halifax,2.3,0
C105873,40,Toronto,4.6,0
C105874,27,Montreal,2.2,0
C105875,64,Vancouver,0.5,0
C105876,31,Halifax,11.0,0
C105877,29,Toronto,0.3,1
C105878,26,Montreal,4.6,0
C105879,54,Ottawa,0.9,0
C105880,40,Montreal,1.6,1
C105881,63,Vancouver,1.1,0
C105882,34,Vancouver,7.6,0
C105883,28,Halifax,1.5,0
C105884,40,Toronto,0.4,1
C105885,69,Halifax,1.4,1
C105886,24,Vancouver,3.0,0
C105887,46,Halifax,4.4,0
C105888,48,Toronto,1.5,0
C105889,74,Calgary,1.5,0
C105890,30,Ottawa,4.8,0
C105891,24,Ottawa,13.9,1
C105892,35,Toronto,1.0,0
C105893,57,Montreal,12.1,0
C105894,41,Toronto,4.0,0
C105895,50,Toronto,6.7,1
C105896,28,Calgary,5.1,0
C105897,37,Halifax,1.2,1
C105898,42,Vancouver,9.4,0
C105899,25,Toronto,1.7,0
C105900,42,Toronto,4.9,1
C105901,36,Montreal,1.4,0
C105902,90,Toronto,5.1,3
C105903,41,Ottawa,1.8,0
C105904,76,Toronto,5.5,0
C105905,49,Toronto,0.1,0
C105906,39,Calgary,1.2,0
C105907,71,Toronto,5.6,1
C105908,27,Montreal,4.9,0
C105909,35,Vancouver,1.7,0
C105910,58,Toronto,0.8,0
C105911,21,Vancouver,0.1,1
C105912,40,Vancouver,1.3,1
C105913,40,Calgary,5.5,0
C105914,45,Toronto,10.0,0
C105915,37,Montreal,11.0,0
C105916,57,Calgary,5.2,2
C105917,31,Toronto,2.3,1
C105918,61,Toronto,4.6,0
C105919,28,Montreal,12.3,1
C105920,47,Toronto,1.0,1
C105921,67,Toronto,5.8,0
C105922,30,Halifax,3.6,1
C105923,32,Montreal,0.5,1
C105924,62,Vancouver,3.7,1
C105925,44,Toronto,4.7,0
C105926,24,Toronto,5.5,0
C105927,45,Calgary,0.7,0
C105928,53,Calgary,4.2,0
C105929,63,Halifax,1.0,0
C105930,46,Toronto,3.8,0
C105931,50,Toronto,3.0,0
C105932,80,Calgary,2.1,0
C105933,59,Montreal,3.6,0
C105934,37,Toronto,0.5,0
C105935,39,Montreal,10.6,0
C105936,66,Toronto,0.2,0
